   Id    , user_id ,sex,     latitude      ,     longitude     ,     created_at      ,, venue_id 
985508,1352224,F,                   ,                   , 2012-04-21 17:54:29,,61002
985535,369924,F,40.7143528,-74.0059731, 2012-04-21 17:14:31,,61002
985543,1319,F,39.4816537,-106.0383518, 2012-04-21 17:14:15,,61002
985526,1914378,M,38.5815719,-121.4943996, 2012-04-21 17:34:58,,61002
43979,1357976,M,                   ,                   , 2011-12-10 01:44:45,,269033
985559,1657987,M,38.5815719,-121.4943996, 2012-04-21 16:50:53,,61002
985565,1362290,F,25.7889689,-80.2264393, 2012-04-21 16:31:43,,61002
985577,2146532,F,38.7296252,-120.798546, 2012-04-21 16:17:37,,61002
985578,966126,F,                   ,                   , 2012-04-21 16:16:55,,61002
985595,2147117,M,                   ,                   , 2012-04-21 16:16:48,,61002
985484,1868751,M,38.8951118,-77.0363658, 2012-04-21 19:04:15,,61002
985519,361772,M,38.8965654,-121.0768901, 2012-04-21 17:43:52,,61002
985458,1773353,M,                   ,                   , 2012-04-21 19:09:49,,522209
985474,1451560,M,34.0522342,-118.2436849, 2012-04-21 17:06:17,,522209
985409,2048341,M,                   ,                   , 2012-04-21 19:09:31,,11392
985235,1373383,F,33.4483771,-112.0740373, 2012-04-21 19:01:55,,4432
985439,2146596,M,47.6062095,-122.3320708, 2012-04-21 18:40:44,,60
985449,456724,F,                   ,                   , 2012-04-21 18:40:42,,60
985457,344374,F,39.7391536,-104.9847034, 2012-04-21 18:39:52,,60
985468,2146822,F,                   ,                   , 2012-04-21 18:37:35,,60
985486,4366,M,47.6062095,-122.3320708, 2012-04-21 18:36:40,,60
985498,900918,M,41.6023245,-71.2503257, 2012-04-21 18:35:05,,60
985448,265102,M,40.65,-73.95, 2012-04-21 18:52:49,,2297
985509,1696614,F,-23.5489433,-46.6388182, 2012-04-21 18:33:18,,60
985523,2147108,F,                   ,                   , 2012-04-21 18:32:33,,60
985539,736335,F,39.2903848,-76.6121893, 2012-04-21 18:25:50,,60
985552,721797,M,45.577524,-73.744965, 2012-04-21 18:23:15,,60
984409,2146813,M,39.944285,-74.0729139, 2012-04-21 18:15:51,,60
984421,189570,M,41.8781136,-87.6297982, 2012-04-21 18:13:55,,60
984450,2146883,M,33.8041667,-118.1580556, 2012-04-21 18:10:02,,60
984481,2139699,M,25.9331488,-80.1625463, 2012-04-21 18:05:19,,60
984495,20365,M,40.2962222,-74.0509725, 2012-04-21 18:03:51,,60
985506,1378728,F,37.3541079,-121.9552356, 2012-04-21 17:55:30,,39814
985477,1621141,M,                   ,                   , 2012-04-21 18:15:55,,39814
985518,1339708,F,                   ,                   , 2012-04-21 17:49:53,,39814
985490,1657687,F,37.36883,-122.0363496, 2012-04-21 17:59:34,,39814
985537,1350891,F,                   ,                   , 2012-04-21 17:24:31,,39814
985547,147279,M,33.0581063,-112.0476423, 2012-04-21 16:56:09,,39814
985557,1989894,M,                   ,                   , 2012-04-21 16:27:50,,39814
985571,2093528,M,37.3393857,-121.8949555, 2012-04-21 16:14:28,,39814
43964,1357968,F,                   ,                   , 2011-12-10 03:22:51,,90589
985594,1392301,F,36.7855543,-108.6870322, 2012-04-21 18:32:50,,82661
985452,1473528,F,                   ,                   , 2012-04-21 18:35:29,,39814
985625,2053717,M,                   ,                   , 2012-04-21 18:18:57,,719984
985643,2147123,M,                   ,                   , 2012-04-21 17:03:06,,719984
985531,456121,M,                   ,                   , 2012-04-21 17:44:07,,39814
985612,1097500,M,                   ,                   , 2012-04-21 18:21:16,,970395
985504,2147104,M,47.6417664,-122.0803998, 2012-04-21 18:48:40,,7491
985485,2147101,M,                   ,                   , 2012-04-21 18:52:41,,7491
985560,2147111,F,45.5234515,-122.6762071, 2012-04-21 18:46:04,,7491
985570,330652,M,40.740389,-73.983385, 2012-04-21 18:44:59,,7491
985580,995025,F,47.6062095,-122.3320708, 2012-04-21 18:44:58,,7491
985586,1600312,F,41.8781136,-87.6297982, 2012-04-21 18:43:00,,7491
985604,384273,F,47.329264,-122.5801293, 2012-04-21 18:42:08,,7491
985609,339007,M,                   ,                   , 2012-04-21 18:41:04,,7491
985460,2147098,M,47.57,-122.6525, 2012-04-21 18:54:43,,7491
985445,2147095,M,60.2054791,24.6558839, 2012-04-21 18:56:24,,7491
985536,2141607,F,33.8622366,-118.3995194, 2012-04-21 18:47:15,,7491
985521,370493,F,47.6062095,-122.3320708, 2012-04-21 18:47:58,,7491
985463,2147100,F,                   ,                   , 2012-04-21 18:50:10,,2297
985483,152151,M,45.0060767,-93.1566107, 2012-04-21 18:47:37,,2297
985495,2047814,M,                   ,                   , 2012-04-21 18:47:26,,2297
985512,2147106,M,                   ,                   , 2012-04-21 18:46:47,,2297
985527,1523916,M,                   ,                   , 2012-04-21 18:42:48,,2297
985542,1232724,M,34.7698021,-84.9702228, 2012-04-21 18:38:39,,2297
985550,334954,M,                   ,                   , 2012-04-21 18:38:34,,2297
985558,2060110,F,                   ,                   , 2012-04-21 18:38:30,,2297
985566,1446296,M,                   ,                   , 2012-04-21 18:38:26,,2297
985579,2146732,F,40.884267,-72.3895296, 2012-04-21 18:34:12,,2297
985589,1462778,F,                   ,                   , 2012-04-21 18:33:03,,2297
985602,295777,F,33.800745,-84.41052, 2012-04-21 18:31:59,,2297
985507,2146569,M,40.9155025,14.2681485, 2012-04-21 18:46:18,,5222
984919,410706,M,37.629349,-122.400087, 2012-04-21 18:38:43,,5222
984936,656009,M,32.1682,34.8125, 2012-04-21 18:35:00,,5222
985736,2130004,F,32.7153292,-117.1572551, 2012-04-21 19:01:15,,54327
985641,2102380,F,33.4483771,-112.0740373, 2012-04-21 18:36:50,,751483
985668,2060722,F,                   ,                   , 2012-04-21 16:56:06,,268575
985683,2102458,M,33.4483771,-112.0740373, 2012-04-21 16:45:47,,268575
985721,2147137,M,                   ,                   , 2012-04-21 18:52:47,,92049
985744,1448369,M,                   ,                   , 2012-04-21 18:16:07,,54327
985754,2069634,M,                   ,                   , 2012-04-21 17:35:55,,54327
985766,1186133,M,33.4483771,-112.0740373, 2012-04-21 17:19:00,,54327
985768,1840258,M,40.7143528,-74.0059731, 2012-04-21 17:12:11,,54327
985790,2147151,F,                   ,                   , 2012-04-21 19:04:31,,34208
985801,72554,M,                   ,                   , 2012-04-21 18:47:51,,34208
985515,1428864,F,41.8781136,-87.6297982, 2012-04-21 18:58:43,,9822
985529,1578318,F,38.8951118,-77.0363658, 2012-04-21 18:58:36,,9822
985538,508502,F,                   ,                   , 2012-04-21 18:57:11,,9822
985554,672716,M,32.981212,-117.078863, 2012-04-21 18:49:53,,9822
985563,1673586,M,25.7889689,-80.2264393, 2012-04-21 18:44:20,,9822
985574,370631,M,42.3584308,-71.0597732, 2012-04-21 18:40:58,,9822
985581,354895,F,40.715972,-74.001437, 2012-04-21 18:39:19,,9822
985585,370622,F,42.3584308,-71.0597732, 2012-04-21 18:33:28,,9822
985597,134160,F,40.740389,-73.983385, 2012-04-21 18:33:03,,9822
43955,838020,M,40.732312,-74.003084, 2011-12-10 02:31:01,,325559
985599,2058869,M,                   ,                   , 2012-04-21 18:31:27,,9822
985613,1916016,M,37.7749295,-122.4194155, 2012-04-21 18:27:39,,9822
985623,353917,M,40.7143528,-74.0059731, 2012-04-21 18:26:58,,9822
984542,2146520,M,30.267153,-97.7430608, 2012-04-21 18:24:25,,9822
985711,104130,M,33.4483771,-112.0740373, 2012-04-21 19:10:40,,93844
985654,2147127,F,                   ,                   , 2012-04-21 19:02:06,,46717
985517,1406125,M,                   ,                   , 2012-04-21 16:59:01,,207165
985525,2067945,F,33.4941704,-111.9260519, 2012-04-21 16:43:00,,207165
985532,95248,F,47.6062095,-122.3320708, 2012-04-21 16:38:37,,207165
985871,2147171,F,39.7391536,-104.9847034, 2012-04-21 19:32:29,,11138
985817,1177718,M,33.4222685,-111.8226402, 2012-04-21 18:11:28,,42320
985830,2103180,M,33.4483771,-112.0740373, 2012-04-21 18:13:55,,326300
985894,2147177,M,                   ,                   , 2012-04-21 19:27:55,,11138
985805,2045761,F,33.2486638,-111.6342993, 2012-04-21 18:49:12,,50327
985854,2147168,F,47.6062095,-122.3320708, 2012-04-21 19:34:59,,11138
985464,1478504,F,                   ,                   , 2012-04-21 19:16:23,,4432
985884,2147173,M,39.5186002,-104.7613633, 2012-04-21 19:31:28,,11138
985502,1679950,M,35.2013516,-111.639249, 2012-04-21 19:11:00,,18006
986045,2147203,M,                   ,                   , 2012-04-21 19:11:30,,11138
985951,717545,M,42.3726399,-71.1096528, 2012-04-21 19:24:36,,11138
986001,141186,M,                   ,                   , 2012-04-21 19:18:55,,11138
985133,1393248,M,45.68346,-111.050499, 2012-04-21 19:00:46,,11138
986016,1390181,F,                   ,                   , 2012-04-21 19:16:44,,11138
985840,1226379,M,33.414768,-111.9093095, 2012-04-21 19:32:14,,190625
985976,1064557,F,56.1704026,14.8630072, 2012-04-21 19:23:49,,11138
985143,2075866,F,                   ,                   , 2012-04-21 18:45:07,,11138
984720,2090239,F,33.3528264,-111.789027, 2012-04-21 18:34:39,,190625
985540,515867,M,33.8352932,-117.9145036, 2012-04-21 19:12:51,,7620
985549,1296431,M,34.0522342,-118.2436849, 2012-04-21 19:11:18,,7620
985562,2147112,M,                   ,                   , 2012-04-21 19:10:52,,7620
985575,369173,F,33.8847361,-118.4109089, 2012-04-21 19:10:12,,7620
985582,2142156,F,                   ,                   , 2012-04-21 19:09:51,,7620
985600,1335780,F,34.0522342,-118.2436849, 2012-04-21 19:09:19,,7620
985616,79123,M,37.798577,-122.4246535, 2012-04-21 19:09:16,,7620
150838,1382551,M,                   ,                   , 2011-12-11 20:29:01,,179327
985624,84060,M,40.65,-73.95, 2012-04-21 19:09:00,,7620
985633,1922671,M,40.7143528,-74.0059731, 2012-04-21 19:07:18,,7620
985648,2147124,M,                   ,                   , 2012-04-21 19:05:53,,7620
985656,110186,M,40.7498243,-73.7976337, 2012-04-21 19:05:40,,7620
985665,32045,F,37.4418834,-122.1430195, 2012-04-21 19:05:00,,7620
985677,1378747,M,                   ,                   , 2012-04-21 19:04:33,,7620
985692,1341014,F,                   ,                   , 2012-04-21 19:03:20,,7620
985709,2147135,F,                   ,                   , 2012-04-21 19:02:36,,7620
985723,1395015,F,44.9541667,-93.1138889, 2012-04-21 19:01:32,,7620
985576,1160153,M,30.267153,-97.7430608, 2012-04-21 19:22:39,,562
985606,34675,M,34.1808392,-118.3089661, 2012-04-21 19:13:51,,562
985622,2147119,M,                   ,                   , 2012-04-21 18:20:20,,562
985629,564170,F,                   ,                   , 2012-04-21 18:16:41,,562
985635,1346427,F,37.7361933,-121.9466284, 2012-04-21 17:52:27,,562
985638,2030909,F,                   ,                   , 2012-04-21 17:51:14,,562
985646,378352,M,                   ,                   , 2012-04-21 17:46:26,,562
985655,2143530,M,39.9611755,-82.9987942, 2012-04-21 17:32:33,,562
985669,2147130,M,                   ,                   , 2012-04-21 17:29:42,,562
985675,2146667,M,42.9026136,-78.744572, 2012-04-21 17:19:40,,562
985688,1472021,M,46.8771863,-96.7898034, 2012-04-21 16:57:57,,562
985702,1528949,M,36.114646,-115.172816, 2012-04-21 16:27:33,,562
985732,1397105,F,                   ,                   , 2012-04-21 19:11:06,,108944
985593,2147116,M,35.0844909,-106.6511367, 2012-04-21 19:19:52,,562
985740,2066849,F,                   ,                   , 2012-04-21 17:03:31,,690506
985473,197826,F,40.7329606,-73.9884556, 2012-04-21 19:11:43,,4432
985828,339273,F,41.9164343,-83.3977101, 2012-04-21 19:31:06,,60
985885,2147174,M,35.4087517,-80.579511, 2012-04-21 19:23:03,,60
985845,2147165,M,                   ,                   , 2012-04-21 19:27:21,,60
985869,1347033,M,34.0522342,-118.2436849, 2012-04-21 19:23:44,,60
985804,291356,F,39.3899391,-74.596021, 2012-04-21 18:16:29,,421192
985911,2147183,F,                   ,                   , 2012-04-21 19:22:39,,60
985895,2147178,F,                   ,                   , 2012-04-21 19:23:03,,60
984995,1970126,M,                   ,                   , 2012-04-21 18:46:39,,4432
985813,2147158,M,                   ,                   , 2012-04-21 19:32:04,,60
150848,1247598,M,40.8578772,-74.4259866, 2011-12-11 20:25:41,,179327
985832,1362312,M,37.3393857,-121.8949555, 2012-04-21 19:28:25,,60
985607,674528,M,39.2903848,-76.6121893, 2012-04-21 18:56:06,,47021
985618,1909668,M,38.7934466,-77.2716505, 2012-04-21 18:45:03,,47021
985627,907434,F,40.715972,-74.001437, 2012-04-21 18:36:03,,47021
985634,1633038,M,38.8951118,-77.0363658, 2012-04-21 18:34:43,,47021
985645,373941,F,                   ,                   , 2012-04-21 18:17:12,,47021
985652,77538,F,40.740389,-73.983385, 2012-04-21 18:16:11,,47021
985664,2147129,F,                   ,                   , 2012-04-21 18:06:11,,47021
985672,91209,M,38.8951118,-77.0363658, 2012-04-21 18:00:57,,47021
985687,896226,M,38.8951118,-77.0363658, 2012-04-21 18:00:34,,47021
985706,1878241,M,38.8951118,-77.0363658, 2012-04-21 18:00:17,,47021
985716,1920243,F,38.8951118,-77.0363658, 2012-04-21 17:48:36,,47021
985731,1515607,F,40.6584358,-74.2995923, 2012-04-21 17:45:06,,47021
985735,1361428,F,40.7143528,-74.0059731, 2012-04-21 17:42:03,,47021
985747,2147141,M,                   ,                   , 2012-04-21 17:21:12,,47021
985759,10946,M,40.0149856,-105.2705456, 2012-04-21 17:13:37,,47021
985774,2147145,M,                   ,                   , 2012-04-21 17:11:08,,47021
35351,1353577,M,                   ,                   , 2011-12-10 01:58:53,,145188
985608,2146369,M,36.114646,-115.172816, 2012-04-21 18:29:56,,2297
985797,11041,M,26.0112014,-80.1494901, 2012-04-21 19:19:24,,32679
985674,1408029,F,32.2217429,-110.926479, 2012-04-21 18:11:54,,12408
985726,1157471,M,47.6062095,-122.3320708, 2012-04-21 17:06:37,,12408
985842,216217,F,19.4270499,-99.1275711, 2012-04-21 19:07:20,,32679
985708,2147134,F,29.0891857,-110.9613299, 2012-04-21 17:15:12,,12408
985746,2147140,F,                   ,                   , 2012-04-21 16:34:07,,356868
985820,2147160,M,                   ,                   , 2012-04-21 19:13:53,,32679
985776,2147146,M,33.1031744,-96.6705503, 2012-04-21 19:29:57,,32679
985786,2147149,M,30.4507462,-91.154551, 2012-04-21 19:25:16,,32679
985678,757939,F,                   ,                   , 2012-04-21 19:31:15,,4432
985619,2045826,F,33.4483771,-112.0740373, 2012-04-21 18:09:09,,547747
985631,2048912,F,                   ,                   , 2012-04-21 18:57:59,,54559
985944,2146319,M,40.7143528,-74.0059731, 2012-04-21 19:21:24,,1110864
985957,244467,M,40.7439905,-74.0323626, 2012-04-21 19:17:57,,12004
985995,508275,M,40.7439905,-74.0323626, 2012-04-21 19:06:40,,12004
985913,380484,M,                   ,                   , 2012-04-21 17:48:38,,456687
34985,1353388,M,                   ,                   , 2011-12-10 00:09:30,,608634
985611,159691,M,33.5805955,-112.2373779, 2012-04-21 18:59:12,,547747
985929,1344294,F,39.2903848,-76.6121893, 2012-04-21 19:30:12,,1110864
985989,2147196,M,                   ,                   , 2012-04-21 19:07:35,,1110864
985971,1425056,F,36.1658899,-86.7844432, 2012-04-21 19:09:52,,1110864
984507,1394481,F,36.114646,-115.172816, 2012-04-21 18:13:29,,4432
985777,2147147,F,                   ,                   , 2012-04-21 18:55:46,,495
985791,1881760,M,34.0489281,-111.0937311, 2012-04-21 17:35:31,,505470
985821,1652017,M,34.0522342,-118.2436849, 2012-04-21 16:55:06,,268485
985750,444831,M,33.4941704,-111.9260519, 2012-04-21 18:08:09,,54796
985765,2097421,F,34.0522342,-118.2436849, 2012-04-21 19:08:06,,495
985918,1507722,F,33.8352932,-117.9145036, 2012-04-21 18:33:58,,62134
985816,2147159,F,                   ,                   , 2012-04-21 19:00:42,,268485
985887,648410,M,33.3061605,-111.8412502, 2012-04-21 19:19:57,,62134
985041,76370,M,42.3584308,-71.0597732, 2012-04-21 18:18:46,,72435
985942,2137501,M,33.3061605,-111.8412502, 2012-04-21 19:32:46,,672174
985892,1771749,M,                   ,                   , 2012-04-21 19:17:51,,62134
985617,1266220,M,40.7143528,-74.0059731, 2012-04-21 18:40:16,,7491
985628,2035443,M,27.949436,-82.4651441, 2012-04-21 18:37:29,,7491
985637,715186,F,                   ,                   , 2012-04-21 18:36:36,,7491
985644,1448047,M,                   ,                   , 2012-04-21 18:35:03,,7491
985661,180604,F,                   ,                   , 2012-04-21 18:34:34,,7491
985676,2147132,F,                   ,                   , 2012-04-21 18:33:04,,7491
985695,2147133,F,                   ,                   , 2012-04-21 18:32:58,,7491
985710,2147136,M,                   ,                   , 2012-04-21 18:27:43,,7491
985727,2147138,M,                   ,                   , 2012-04-21 18:27:36,,7491
